4.61	-0.17178	-0.882	0.36961	0.012823	0.36658	0.012777	0.22335	-0.8342		
4.71	-0.18998	-0.87768	0.37003	0.0053846	0.36699	0.0054009	0.20681	-0.83861		
4.81	-0.20768	-0.87316	0.37016	-0.0019229	0.36712	-0.0018452	0.19043	-0.84268		
4.91	-0.22488	-0.86846	0.37	-0.0090917	0.36696	-0.0089538	0.17421	-0.84645		
5.01	-0.24161	-0.8636	0.36958	-0.016115	0.36654	-0.015918	0.15815	-0.8499		
5.11	-0.25787	-0.85859	0.36891	-0.022989	0.36587	-0.022734	0.14226	-0.85307		
5.21	-0.27368	-0.85344	0.368	-0.029707	0.36497	-0.029395	0.12654	-0.85594		
5.31	-0.28907	-0.84818	0.36688	-0.036266	0.36386	-0.035899	0.11099	-0.85854		
5.41	-0.30403	-0.84281	0.36554	-0.042664	0.36253	-0.042243	0.095602	-0.86087		
5.51	-0.3186	-0.83735	0.36402	-0.048899	0.36102	-0.048424	0.080387	-0.86294		
5.61	-0.33278	-0.8318	0.36231	-0.054968	0.35933	-0.054442	0.065342	-0.86476		
5.71	-0.34658	-0.82618	0.36044	-0.060871	0.35747	-0.060294	0.050467	-0.86634		
5.81	-0.36002	-0.82049	0.35841	-0.066607	0.35545	-0.065981	0.035764	-0.86768		
5.91	-0.37311	-0.81475	0.35623	-0.072176	0.35329	-0.071503	0.021231	-0.86879		
6.01	-0.38586	-0.80895	0.35392	-0.07758	0.35099	-0.076861	0.0068705	-0.86968		
6.11	-0.39828	-0.80312	0.35148	-0.082818	0.34857	-0.082054	-0.007319	-0.87036		
6.21	-0.41038	-0.79724	0.34893	-0.087892	0.34604	-0.087084	-0.021337	-0.87083		
6.31	-0.42218	-0.79134	0.34627	-0.092803	0.3434	-0.091952	-0.035184	-0.8711		
6.41	-0.43368	-0.78541	0.34351	-0.097553	0.34066	-0.096661	-0.048859	-0.87118		
6.51	-0.4449	-0.77945	0.34066	-0.10214	0.33784	-0.10121	-0.062364	-0.87107		
6.61	-0.45584	-0.77348	0.33773	-0.10658	0.33493	-0.10561	-0.075698	-0.87078		
6.71	-0.46651	-0.7675	0.33473	-0.11086	0.33195	-0.10985	-0.088862	-0.87032		
6.81	-0.47692	-0.76151	0.33166	-0.11498	0.3289	-0.11394	-0.10186	-0.86969		
6.91	-0.48707	-0.75551	0.32852	-0.11896	0.3258	-0.11788	-0.11468	-0.86889		
7.01	-0.49699	-0.74951	0.32534	-0.12279	0.32263	-0.12168	-0.12734	-0.86794		
7.11	-0.50666	-0.74351	0.3221	-0.12647	0.31942	-0.12533	-0.13983	-0.86684		
7.21	-0.51611	-0.73752	0.31882	-0.13002	0.31617	-0.12884	-0.15215	-0.86559		
7.31	-0.52534	-0.73153	0.31551	-0.13342	0.31288	-0.13222	-0.16431	-0.8642		
7.41	-0.53434	-0.72555	0.31216	-0.13669	0.30956	-0.13546	-0.17631	-0.86267		
7.51	-0.54314	-0.71957	0.30878	-0.13983	0.30621	-0.13856	-0.18814	-0.86102		
7.61	-0.55174	-0.71361	0.30538	-0.14284	0.30283	-0.14154	-0.1998	-0.85923		
7.71	-0.56014	-0.70766	0.30196	-0.14572	0.29944	-0.1444	-0.21131	-0.85733		
7.81	-0.56835	-0.70173	0.29852	-0.14847	0.29603	-0.14713	-0.22266	-0.85531		
7.91	-0.57637	-0.69581	0.29508	-0.15111	0.29261	-0.14974	-0.23384	-0.85318		
8.01	-0.58421	-0.68991	0.29162	-0.15363	0.28918	-0.15223	-0.24487	-0.85094		
8.11	-0.59187	-0.68403	0.28816	-0.15603	0.28575	-0.15461	-0.25574	-0.8486		
8.21	-0.59937	-0.67816	0.2847	-0.15832	0.28231	-0.15688	-0.26646	-0.84616		
8.31	-0.60669	-0.67232	0.28123	-0.1605	0.27888	-0.15905	-0.27703	-0.84363		
8.41	-0.61386	-0.6665	0.27777	-0.16258	0.27544	-0.1611	-0.28744	-0.841		
8.51	-0.62087	-0.66071	0.27432	-0.16455	0.27202	-0.16306	-0.2977	-0.83829		
8.61	-0.62772	-0.65494	0.27087	-0.16643	0.2686	-0.16491	-0.30781	-0.83549		
8.71	-0.63443	-0.64919	0.26744	-0.1682	0.26519	-0.16667	-0.31778	-0.83261		
8.81	-0.64099	-0.64346	0.26401	-0.16988	0.26179	-0.16833	-0.3276	-0.82966		
8.91	-0.64741	-0.63776	0.2606	-0.17147	0.25841	-0.16991	-0.33727	-0.82663		
9.01	-0.6537	-0.63209	0.25721	-0.17297	0.25504	-0.17139	-0.3468	-0.82354		
9.11	-0.65985	-0.62645	0.25383	-0.17439	0.25169	-0.17279	-0.3562	-0.82037		
9.21	-0.66586	-0.62083	0.25047	-0.17571	0.24836	-0.1741	-0.36545	-0.81714		
9.31	-0.67176	-0.61523	0.24714	-0.17696	0.24505	-0.17534	-0.37456	-0.81386		
9.41	-0.67752	-0.60967	0.24382	-0.17813	0.24176	-0.17649	-0.38354	-0.81051		
9.51	-0.68317	-0.60413	0.24053	-0.17922	0.2385	-0.17757	-0.39238	-0.80711		
9.61	-0.6887	-0.59862	0.23726	-0.18023	0.23525	-0.17857	-0.40109	-0.80365		
9.71	-0.69412	-0.59314	0.23401	-0.18118	0.23203	-0.17951	-0.40967	-0.80015		
9.81	-0.69942	-0.58769	0.23079	-0.18205	0.22884	-0.18037	-0.41812	-0.7966		
9.91	-0.70461	-0.58227	0.2276	-0.18286	0.22567	-0.18116	-0.42644	-0.793		
10.01	-0.7097	-0.57688	0.22444	-0.1836	0.22253	-0.18189	-0.43464	-0.78937		
10.11	-0.71468	-0.57151	0.2213	-0.18427	0.21942	-0.18256	-0.44271	-0.78569		
10.21	-0.71956	-0.56618	0.21819	-0.18488	0.21633	-0.18317	-0.45066	-0.78197		
10.31	-0.72435	-0.56087	0.21511	-0.18544	0.21328	-0.18371	-0.45848	-0.77822		
10.41	-0.72903	-0.55559	0.21206	-0.18593	0.21025	-0.1842	-0.46619	-0.77443		
10.51	-0.73362	-0.55035	0.20904	-0.18637	0.20726	-0.18463	-0.47378	-0.77062		
10.61	-0.73812	-0.54513	0.20604	-0.18676	0.20429	-0.18501	-0.48126	-0.76677		
10.71	-0.74253	-0.53994	0.20308	-0.18709	0.20135	-0.18534	-0.48862	-0.76289		
10.81	-0.74685	-0.53478	0.20015	-0.18737	0.19845	-0.18562	-0.49587	-0.75899		
10.91	-0.75108	-0.52965	0.19726	-0.18761	0.19557	-0.18584	-0.503	-0.75506		
11.01	-0.75523	-0.52455	0.19439	-0.18779	0.19273	-0.18603	-0.51003	-0.75111		
11.11	-0.7593	-0.51948	0.19155	-0.18793	0.18991	-0.18616	-0.51695	-0.74714		
11.21	-0.76329	-0.51443	0.18875	-0.18803	0.18713	-0.18625	-0.52376	-0.74315		
11.31	-0.7672	-0.50942	0.18597	-0.18808	0.18438	-0.1863	-0.53047	-0.73914		
11.41	-0.77103	-0.50444	0.18323	-0.18809	0.18166	-0.18631	-0.53707	-0.73512		
11.51	-0.77479	-0.49948	0.18052	-0.18806	0.17897	-0.18627	-0.54358	-0.73108		
11.61	-0.77847	-0.49456	0.17785	-0.18799	0.17632	-0.1862	-0.54998	-0.72702		
11.71	-0.78208	-0.48966	0.1752	-0.18789	0.17369	-0.1861	-0.55629	-0.72295		
11.81	-0.78562	-0.48479	0.17259	-0.18775	0.1711	-0.18595	-0.5625	-0.71887		
11.91	-0.7891	-0.47995	0.17	-0.18757	0.16854	-0.18577	-0.56861	-0.71478		
12.01	-0.7925	-0.47514	0.16745	-0.18736	0.16601	-0.18556	-0.57463	-0.71068		
12.11	-0.79584	-0.47036	0.16493	-0.18712	0.16351	-0.18532	-0.58055	-0.70657		
12.21	-0.79912	-0.4656	0.16244	-0.18684	0.16104	-0.18504	-0.58639	-0.70246		
12.31	-0.80233	-0.46087	0.15998	-0.18654	0.1586	-0.18474	-0.59213	-0.69834		
12.41	-0.80548	-0.45617	0.15756	-0.1862	0.15619	-0.1844	-0.59779	-0.69421		
12.51	-0.80857	-0.4515	0.15516	-0.18584	0.15382	-0.18404	-0.60336	-0.69008		
12.61	-0.8116	-0.44686	0.15279	-0.18545	0.15147	-0.18365	-0.60885	-0.68595		
12.71	-0.81457	-0.44224	0.15046	-0.18504	0.14915	-0.18324	-0.61425	-0.68181		
12.81	-0.81749	-0.43765	0.14815	-0.1846	0.14687	-0.18279	-0.61957	-0.67767		
12.91	-0.82035	-0.43309	0.14588	-0.18413	0.14461	-0.18233	-0.6248	-0.67353		
13.01	-0.82316	-0.42855	0.14363	-0.18364	0.14238	-0.18184	-0.62996	-0.6694		
13.11	-0.82591	-0.42404	0.14141	-0.18313	0.14018	-0.18133	-0.63504	-0.66526		
13.21	-0.82861	-0.41956	0.13923	-0.1826	0.13801	-0.1808	-0.64004	-0.66112		
13.31	-0.83126	-0.4151	0.13707	-0.18205	0.13587	-0.18025	-0.64496	-0.65699		
13.41	-0.83386	-0.41067	0.13494	-0.18147	0.13376	-0.17967	-0.64981	-0.65285		
13.51	-0.83641	-0.40627	0.13284	-0.18088	0.13168	-0.17908	-0.65458	-0.64872		
13.61	-0.83892	-0.40189	0.13076	-0.18027	0.12962	-0.17847	-0.65928	-0.6446		
13.71	-0.84137	-0.39753	0.12872	-0.17964	0.12759	-0.17784	-0.66391	-0.64048		
13.81	-0.84378	-0.3932	0.1267	-0.17899	0.12559	-0.1772	-0.66847	-0.63636		
13.91	-0.84614	-0.3889	0.12471	-0.17832	0.12362	-0.17653	-0.67296	-0.63225		
14.01	-0.84846	-0.38462	0.12275	-0.17764	0.12167	-0.17585	-0.67738	-0.62814		
14.11	-0.85074	-0.38037	0.12081	-0.17695	0.11975	-0.17516	-0.68174	-0.62404		
14.21	-0.85297	-0.37614	0.1189	-0.17624	0.11786	-0.17445	-0.68603	-0.61995		
14.31	-0.85516	-0.37193	0.11702	-0.17551	0.11599	-0.17373	-0.69025	-0.61587		
14.41	-0.85731	-0.36775	0.11516	-0.17477	0.11415	-0.17299	-0.69441	-0.61179		
14.51	-0.85942	-0.36359	0.11333	-0.17402	0.11233	-0.17224	-0.69851	-0.60772		
14.61	-0.86149	-0.35946	0.11152	-0.17325	0.11054	-0.17148	-0.70254	-0.60366		
14.71	-0.86353	-0.35535	0.10974	-0.17248	0.10877	-0.17071	-0.70652	-0.59961		
14.81	-0.86552	-0.35126	0.10798	-0.17169	0.10703	-0.16992	-0.71043	-0.59557		
14.91	-0.86748	-0.3472	0.10625	-0.17089	0.10531	-0.16913	-0.71429	-0.59153		
15.01	-0.8694	-0.34316	0.10454	-0.17008	0.10362	-0.16832	-0.71808	-0.58751		
15.11	-0.87128	-0.33914	0.10285	-0.16926	0.10195	-0.1675	-0.72182	-0.58349		
15.21	-0.87313	-0.33514	0.10119	-0.16843	0.1003	-0.16668	-0.72551	-0.57949		
15.31	-0.87494	-0.33117	0.099555	-0.16759	0.098675	-0.16584	-0.72914	-0.5755		
15.41	-0.87672	-0.32722	0.09794	-0.16674	0.097074	-0.16499	-0.73271	-0.57151		
15.51	-0.87847	-0.32329	0.096349	-0.16588	0.095495	-0.16414	-0.73623	-0.56754		
15.61	-0.88018	-0.31938	0.094779	-0.16502	0.09394	-0.16328	-0.7397	-0.56358		
15.71	-0.88186	-0.31549	0.093232	-0.16415	0.092406	-0.16241	-0.74312	-0.55963		
15.81	-0.88351	-0.31163	0.091707	-0.16326	0.090894	-0.16153	-0.74648	-0.55569		
15.91	-0.88513	-0.30779	0.090204	-0.16238	0.089403	-0.16065	-0.7498	-0.55177		
16.01	-0.88671	-0.30396	0.088722	-0.16148	0.087934	-0.15976	-0.75306	-0.54785		
16.11	-0.88827	-0.30016	0.087261	-0.16058	0.086486	-0.15886	-0.75628	-0.54395		
16.21	-0.8898	-0.29638	0.085821	-0.15967	0.085058	-0.15796	-0.75945	-0.54006		
16.31	-0.8913	-0.29262	0.084401	-0.15876	0.083651	-0.15705	-0.76257	-0.53618		
16.41	-0.89277	-0.28888	0.083002	-0.15784	0.082264	-0.15613	-0.76565	-0.53232		
16.51	-0.89421	-0.28515	0.081623	-0.15692	0.080897	-0.15521	-0.76868	-0.52846		
16.61	-0.89563	-0.28145	0.080264	-0.15599	0.07955	-0.15429	-0.77166	-0.52462		
16.71	-0.89702	-0.27777	0.078924	-0.15505	0.078222	-0.15336	-0.77461	-0.5208		
16.81	-0.89838	-0.27411	0.077604	-0.15412	0.076913	-0.15242	-0.7775	-0.51698		
16.91	-0.89972	-0.27047	0.076303	-0.15317	0.075623	-0.15149	-0.78036	-0.51318		
17.01	-0.90103	-0.26684	0.07502	-0.15223	0.074352	-0.15054	-0.78317	-0.50939		
17.11	-0.90231	-0.26324	0.073757	-0.15128	0.073099	-0.1496	-0.78594	-0.50562		
17.21	-0.90357	-0.25965	0.072511	-0.15032	0.071865	-0.14865	-0.78867	-0.50185		
17.31	-0.90481	-0.25608	0.071284	-0.14937	0.070648	-0.1477	-0.79137	-0.49811		
17.41	-0.90602	-0.25254	0.070074	-0.14841	0.069449	-0.14674	-0.79402	-0.49437		
17.51	-0.90721	-0.249	0.068882	-0.14744	0.068268	-0.14578	-0.79663	-0.49065		
17.61	-0.90837	-0.24549	0.067708	-0.14648	0.067104	-0.14482	-0.7992	-0.48694		
17.71	-0.90952	-0.242	0.06655	-0.14551	0.065957	-0.14385	-0.80174	-0.48324		
17.81	-0.91064	-0.23852	0.06541	-0.14454	0.064827	-0.14289	-0.80424	-0.47956		
17.91	-0.91173	-0.23506	0.064286	-0.14356	0.063713	-0.14192	-0.8067	-0.47589		
18.01	-0.91281	-0.23162	0.063179	-0.14259	0.062616	-0.14095	-0.80913	-0.47224		
18.11	-0.91387	-0.22819	0.062088	-0.14161	0.061535	-0.13998	-0.81152	-0.4686		
18.21	-0.9149	-0.22478	0.061014	-0.14063	0.06047	-0.139	-0.81387	-0.46497		
18.31	-0.91591	-0.22139	0.059955	-0.13965	0.059421	-0.13803	-0.81619	-0.46136		
18.41	-0.91691	-0.21802	0.058911	-0.13867	0.058387	-0.13705	-0.81848	-0.45776		
18.51	-0.91788	-0.21466	0.057884	-0.13769	0.057368	-0.13607	-0.82074	-0.45417		
18.61	-0.91883	-0.21132	0.056871	-0.1367	0.056365	-0.13509	-0.82296	-0.45059		
18.71	-0.91977	-0.20799	0.055874	-0.13572	0.055377	-0.13411	-0.82515	-0.44703		
18.81	-0.92068	-0.20468	0.054891	-0.13473	0.054403	-0.13313	-0.8273	-0.44349		
18.91	-0.92158	-0.20139	0.053923	-0.13374	0.053444	-0.13215	-0.82943	-0.43996		
19.01	-0.92246	-0.19811	0.05297	-0.13276	0.0525	-0.13116	-0.83152	-0.43644		
19.11	-0.92331	-0.19485	0.05203	-0.13177	0.051569	-0.13018	-0.83359	-0.43293		
19.21	-0.92416	-0.19161	0.051105	-0.13078	0.050653	-0.1292	-0.83562	-0.42944		
19.31	-0.92498	-0.18838	0.050194	-0.12979	0.04975	-0.12821	-0.83763	-0.42596		
19.41	-0.92579	-0.18516	0.049297	-0.1288	0.048861	-0.12723	-0.8396	-0.42249		
19.51	-0.92657	-0.18196	0.048413	-0.12781	0.047986	-0.12624	-0.84155	-0.41904		
19.61	-0.92735	-0.17877	0.047542	-0.12682	0.047123	-0.12526	-0.84347	-0.4156		
19.71	-0.9281	-0.1756	0.046685	-0.12584	0.046274	-0.12428	-0.84536	-0.41218		
19.81	-0.92884	-0.17245	0.045841	-0.12485	0.045438	-0.12329	-0.84722	-0.40877		
19.91	-0.92956	-0.16931	0.04501	-0.12386	0.044615	-0.12231	-0.84905	-0.40537		
20.01	-0.93027	-0.16618	0.044191	-0.12287	0.043804	-0.12133	-0.85086	-0.40198		
20.11	-0.93096	-0.16307	0.043385	-0.12188	0.043006	-0.12034	-0.85265	-0.39861		
20.21	-0.93164	-0.15997	0.042591	-0.1209	0.04222	-0.11936	-0.8544	-0.39525		
20.31	-0.9323	-0.15688	0.04181	-0.11991	0.041446	-0.11838	-0.85613	-0.3919		
20.41	-0.93295	-0.15381	0.04104	-0.11892	0.040684	-0.1174	-0.85784	-0.38857		
20.51	-0.93358	-0.15076	0.040283	-0.11794	0.039934	-0.11642	-0.85952	-0.38525		
20.61	-0.93419	-0.14771	0.039537	-0.11695	0.039195	-0.11544	-0.86118	-0.38194		
20.71	-0.93479	-0.14468	0.038803	-0.11597	0.038469	-0.11446	-0.86281	-0.37865		
20.81	-0.93538	-0.14167	0.038081	-0.11499	0.037753	-0.11348	-0.86442	-0.37537		
20.91	-0.93596	-0.13866	0.037369	-0.11401	0.037049	-0.1125	-0.866	-0.3721		
21.01	-0.93651	-0.13567	0.036669	-0.11303	0.036356	-0.11153	-0.86756	-0.36884		
21.11	-0.93706	-0.1327	0.03598	-0.11205	0.035674	-0.11055	-0.8691	-0.3656		
21.21	-0.93759	-0.12973	0.035302	-0.11107	0.035003	-0.10958	-0.87062	-0.36237		
21.31	-0.93811	-0.12678	0.034635	-0.11009	0.034342	-0.10861	-0.87211	-0.35915		
21.41	-0.93862	-0.12384	0.033978	-0.10912	0.033692	-0.10764	-0.87359	-0.35595		
21.51	-0.93911	-0.12092	0.033332	-0.10814	0.033052	-0.10667	-0.87504	-0.35275		
21.61	-0.93959	-0.118	0.032696	-0.10717	0.032423	-0.1057	-0.87647	-0.34957		
21.71	-0.94006	-0.1151	0.03207	-0.1062	0.031804	-0.10473	-0.87788	-0.34641		
21.81	-0.94052	-0.11221	0.031455	-0.10523	0.031195	-0.10377	-0.87926	-0.34325		
21.91	-0.94096	-0.10934	0.030849	-0.10426	0.030596	-0.1028	-0.88063	-0.34011		
22.01	-0.94139	-0.10647	0.030254	-0.10329	0.030006	-0.10184	-0.88198	-0.33697		
22.11	-0.94181	-0.10362	0.029668	-0.10233	0.029427	-0.10088	-0.88331	-0.33386		
22.21	-0.94222	-0.10078	0.029092	-0.10136	0.028856	-0.099923	-0.88461	-0.33075		
22.31	-0.94262	-0.097948	0.028525	-0.1004	0.028296	-0.098965	-0.8859	-0.32765		
22.41	-0.943	-0.09513	0.027968	-0.099441	0.027744	-0.098009	-0.88717	-0.32457		
22.51	-0.94338	-0.092323	0.02742	-0.098482	0.027202	-0.097055	-0.88842	-0.3215		
22.61	-0.94374	-0.089528	0.026881	-0.097525	0.026669	-0.096102	-0.88965	-0.31844		
22.71	-0.94409	-0.086744	0.026351	-0.09657	0.026145	-0.095152	-0.89087	-0.31539		
22.81	-0.94443	-0.083971	0.02583	-0.095617	0.02563	-0.094203	-0.89206	-0.31235		
22.91	-0.94476	-0.08121	0.025318	-0.094665	0.025124	-0.093256	-0.89324	-0.30933		
23.01	-0.94508	-0.078459	0.024815	-0.093715	0.024626	-0.09231	-0.8944	-0.30631		
23.11	-0.94539	-0.075719	0.02432	-0.092767	0.024137	-0.091367	-0.89554	-0.30331		
23.21	-0.94569	-0.07299	0.023834	-0.091821	0.023657	-0.090425	-0.89667	-0.30032		
23.31	-0.94598	-0.070272	0.023357	-0.090877	0.023185	-0.089486	-0.89778	-0.29734		
23.41	-0.94626	-0.067564	0.022888	-0.089935	0.022721	-0.088548	-0.89887	-0.29437		
23.51	-0.94652	-0.064867	0.022427	-0.088995	0.022265	-0.087612	-0.89994	-0.29142		
23.61	-0.94678	-0.06218	0.021974	-0.088056	0.021817	-0.086679	-0.901	-0.28847		
23.71	-0.94703	-0.059504	0.021529	-0.08712	0.021378	-0.085747	-0.90205	-0.28554		
23.81	-0.94727	-0.056838	0.021092	-0.086186	0.020946	-0.084817	-0.90307	-0.28261		
23.91	-0.9475	-0.054182	0.020663	-0.085254	0.020522	-0.083889	-0.90408	-0.2797		
24.01	-0.94772	-0.051536	0.020242	-0.084323	0.020106	-0.082963	-0.90508	-0.2768		
24.11	-0.94793	-0.0489	0.019828	-0.083395	0.019697	-0.08204	-0.90606	-0.27391		
24.21	-0.94813	-0.046274	0.019422	-0.082469	0.019297	-0.081118	-0.90703	-0.27103		
24.31	-0.94833	-0.043657	0.019024	-0.081545	0.018903	-0.080198	-0.90798	-0.26816		
24.41	-0.94851	-0.041051	0.018633	-0.080623	0.018517	-0.079281	-0.90891	-0.2653		
24.51	-0.94869	-0.038454	0.018249	-0.079704	0.018138	-0.078366	-0.90983	-0.26245		
24.61	-0.94885	-0.035867	0.017873	-0.078786	0.017766	-0.077452	-0.91074	-0.25961		
24.71	-0.94901	-0.033289	0.017504	-0.077871	0.017402	-0.076541	-0.91163	-0.25678		
24.81	-0.94916	-0.03072	0.017142	-0.076957	0.017044	-0.075632	-0.91251	-0.25396		
24.91	-0.9493	-0.028161	0.016787	-0.076046	0.016694	-0.074725	-0.91337	-0.25116		
25.01	-0.94943	-0.025612	0.016438	-0.075137	0.01635	-0.073821	-0.91423	-0.24836		
25.11	-0.94955	-0.023071	0.016097	-0.07423	0.016013	-0.072918	-0.91506	-0.24557		
25.21	-0.94967	-0.020539	0.015763	-0.073326	0.015683	-0.072018	-0.91589	-0.2428		
25.31	-0.94978	-0.018017	0.015435	-0.072423	0.01536	-0.071119	-0.9167	-0.24003		
25.41	-0.94988	-0.015503	0.015114	-0.071523	0.015043	-0.070223	-0.9175	-0.23727		
25.51	-0.94997	-0.012999	0.014799	-0.070625	0.014733	-0.06933	-0.91828	-0.23452		
25.61	-0.95005	-0.010503	0.014491	-0.069729	0.014429	-0.068438	-0.91905	-0.23179		
25.71	-0.95013	-0.008016	0.01419	-0.068836	0.014132	-0.067548	-0.91981	-0.22906		
25.81	-0.9502	-0.0055376	0.013894	-0.067944	0.013841	-0.066661	-0.92056	-0.22634		
25.91	-0.95026	-0.0030679	0.013606	-0.067055	0.013556	-0.065776	-0.9213	-0.22363		
26.01	-0.95031	-0.00060666	0.013323	-0.066168	0.013277	-0.064893	-0.92202	-0.22094		
26.11	-0.95036	0.0018461	0.013046	-0.065283	0.013005	-0.064013	-0.92273	-0.21825		
26.21	-0.9504	0.0042904	0.012776	-0.064401	0.012738	-0.063134	-0.92343	-0.21557		
26.31	-0.95043	0.0067265	0.012511	-0.063521	0.012478	-0.062258	-0.92411	-0.2129		
26.41	-0.95045	0.0091542	0.012253	-0.062643	0.012223	-0.061384	-0.92479	-0.21024		
26.51	-0.95047	0.011574	0.012	-0.061767	0.011975	-0.060513	-0.92545	-0.20758		
26.61	-0.95048	0.013985	0.011754	-0.060893	0.011732	-0.059643	-0.92611	-0.20494		
26.71	-0.95048	0.016388	0.011513	-0.060022	0.011495	-0.058776	-0.92675	-0.20231		
26.81	-0.95048	0.018784	0.011277	-0.059153	0.011263	-0.057911	-0.92738	-0.19968		
26.91	-0.95047	0.021171	0.011048	-0.058286	0.011038	-0.057048	-0.928	-0.19707		
27.01	-0.95045	0.02355	0.010824	-0.057421	0.010817	-0.056187	-0.92861	-0.19446		
27.11	-0.95042	0.025922	0.010606	-0.056559	0.010603	-0.055329	-0.92921	-0.19186		
27.21	-0.95039	0.028286	0.010393	-0.055699	0.010393	-0.054473	-0.92979	-0.18928		
27.31	-0.95036	0.030642	0.010185	-0.054841	0.01019	-0.053619	-0.93037	-0.1867		
27.41	-0.95031	0.032991	0.0099832	-0.053986	0.0099911	-0.052767	-0.93094	-0.18413		
27.51	-0.95026	0.035331	0.0097865	-0.053132	0.0097979	-0.051918	-0.93149	-0.18156		
27.61	-0.9502	0.037665	0.0095951	-0.052281	0.00961	-0.051071	-0.93204	-0.17901		
27.71	-0.95014	0.039991	0.0094088	-0.051432	0.0094272	-0.050226	-0.93258	-0.17646		
